id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_campanha,canal,costo,fecha_inicio,fecha_fin,campania_activa
459,Lámpara de mesa,$101.54,4.0,2024-06-02,Decoración,101.54,406.16,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
524,Jarrón decorativo,$40.32,4.0,2024-06-02,Decoración,40.32,161.28,2024-06,15,RRSS,4.65,2024-05-09,2024-06-13,True
1552,Heladera,$54.63,5.0,2024-06-02,Electrodomésticos,54.63,273.15000000000003,2024-06,34,Email,4.2,2024-05-06,2024-07-05,True
1552,Heladera,$54.63,5.0,2024-06-02,Electrodomésticos,54.63,273.15000000000003,2024-06,4,RRSS,4.53,2024-05-31,2024-07-15,True
1602,Heladera,$48.35,9.0,2024-06-02,Electrodomésticos,48.35,435.15000000000003,2024-06,34,Email,4.2,2024-05-06,2024-07-05,True
1602,Heladera,$48.35,9.0,2024-06-02,Electrodomésticos,48.35,435.15000000000003,2024-06,4,RRSS,4.53,2024-05-31,2024-07-15,True
1822,Heladera,$56.36,12.0,2024-06-02,Electrodomésticos,56.36,676.3199999999999,2024-06,34,Email,4.2,2024-05-06,2024-07-05,True
1822,Heladera,$56.36,12.0,2024-06-02,Electrodomésticos,56.36,676.3199999999999,2024-06,4,RRSS,4.53,2024-05-31,2024-07-15,True
1082,Heladera,$107.48,12.0,2024-06-03,Electrodomésticos,107.48,1289.76,2024-06,34,Email,4.2,2024-05-06,2024-07-05,True
1082,Heladera,$107.48,12.0,2024-06-03,Electrodomésticos,107.48,1289.76,2024-06,4,RRSS,4.53,2024-05-31,2024-07-15,True
2055,Auriculares,$104.83,9.0,2024-06-03,Electrónica,104.83,943.47,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
992,Cuadro decorativo,$52.42,3.0,2024-06-04,Decoración,52.42,157.26,2024-06,1,RRSS,5.27,2024-04-27,2024-06-04,True
433,Espejo decorativo,$86.28,10.0,2024-06-05,Decoración,86.28,862.8,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
1199,Batidora,$58.03,10.0,2024-06-05,Electrodomésticos,58.03,580.3,2024-06,57,Email,4.48,2024-04-10,2024-06-08,True
766,Cortinas,$90.10,8.0,2024-06-06,Decoración,90.1,720.8,2024-06,43,Email,5.67,2024-05-02,2024-06-17,True
66,Cortinas,$46.14,2.0,2024-06-07,Decoración,46.14,92.28,2024-06,43,Email,5.67,2024-05-02,2024-06-17,True
296,Cortinas,$90.57,2.0,2024-06-07,Decoración,90.57,181.14,2024-06,43,Email,5.67,2024-05-02,2024-06-17,True
333,Espejo decorativo,$73.58,5.0,2024-06-07,Decoración,73.58,367.9,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
686,Cortinas,$115.02,12.0,2024-06-08,Decoración,115.02,1380.24,2024-06,43,Email,5.67,2024-05-02,2024-06-17,True
1075,Lavadora,$31.90,5.0,2024-06-08,Electrodomésticos,31.9,159.5,2024-06,76,TV,4.66,2024-05-26,2024-07-02,True
1729,Batidora,$72.01,9.0,2024-06-08,Electrodomésticos,72.01,648.09,2024-06,57,Email,4.48,2024-04-10,2024-06-08,True
1735,Lavadora,$111.42,7.0,2024-06-08,Electrodomésticos,111.42,779.94,2024-06,76,TV,4.66,2024-05-26,2024-07-02,True
2105,Auriculares,$46.74,12.0,2024-06-09,Electrónica,46.74,560.88,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
2292,Televisor,$39.53,12.0,2024-06-10,Electrónica,39.53,474.36,2024-06,29,RRSS,3.96,2024-05-17,2024-06-28,True
2065,Auriculares,$108.07,10.0,2024-06-11,Electrónica,108.07,1080.6999999999998,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
2235,Auriculares,$74.81,12.0,2024-06-11,Electrónica,74.81,897.72,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
2552,Televisor,$122.59,7.0,2024-06-11,Electrónica,122.59,858.13,2024-06,29,RRSS,3.96,2024-05-17,2024-06-28,True
2819,Proyector,$80.92,8.0,2024-06-11,Electrónica,80.92,647.36,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
2859,Proyector,$62.35,3.0,2024-06-11,Electrónica,62.35,187.05,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
2955,Auriculares,$106.03,7.0,2024-06-11,Electrónica,106.03,742.21,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
771,Lámpara de mesa,$51.51,2.0,2024-06-12,Decoración,51.51,103.02,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
191,Lámpara de mesa,$60.73,1.0,2024-06-13,Decoración,60.73,60.73,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
824,Jarrón decorativo,$91.89,8.0,2024-06-13,Decoración,91.89,735.12,2024-06,15,RRSS,4.65,2024-05-09,2024-06-13,True
824,Jarrón decorativo,$91.89,8.0,2024-06-13,Decoración,91.89,735.12,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
764,Jarrón decorativo,$45.94,10.0,2024-06-14,Decoración,45.94,459.4,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
2123,Smartphone,$32.32,6.0,2024-06-14,Electrónica,32.32,193.92000000000002,2024-06,51,Email,4.65,2024-05-28,2024-06-15,True
208,Rincón de plantas,$107.88,10.0,2024-06-15,Decoración,107.88,1078.8,2024-06,38,Email,5.76,2024-06-14,2024-07-15,True
1091,Freidora eléctrica,$70.60,7.0,2024-06-15,Electrodomésticos,70.6,494.19999999999993,2024-06,71,TV,4.37,2024-06-05,2024-07-24,True
1535,Lavadora,$113.28,10.0,2024-06-15,Electrodomésticos,113.28,1132.8,2024-06,76,TV,4.66,2024-05-26,2024-07-02,True
143,Espejo decorativo,$101.88,9.0,2024-06-16,Decoración,101.88,916.92,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
2349,Proyector,$68.09,8.0,2024-06-16,Electrónica,68.09,544.72,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
534,Jarrón decorativo,$32.38,5.0,2024-06-17,Decoración,32.38,161.9,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
261,Lámpara de mesa,$124.14,7.0,2024-06-18,Decoración,124.14,868.98,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
344,Jarrón decorativo,$67.71,1.0,2024-06-18,Decoración,67.71,67.71,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
358,Rincón de plantas,$63.41,7.0,2024-06-18,Decoración,63.41,443.87,2024-06,38,Email,5.76,2024-06-14,2024-07-15,True
2765,Auriculares,$63.93,8.0,2024-06-18,Electrónica,63.93,511.44,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
2455,Auriculares,$91.06,3.0,2024-06-19,Electrónica,91.06,273.18,2024-06,47,Email,4.19,2024-06-02,2024-07-22,True
388,Rincón de plantas,$80.35,12.0,2024-06-20,Decoración,80.35,964.1999999999999,2024-06,38,Email,5.76,2024-06-14,2024-07-15,True
1018,Cafetera,$121.43,1.0,2024-06-20,Electrodomésticos,121.43,121.43,2024-06,49,Email,5.2,2024-06-20,2024-07-22,True
1628,Cafetera,$30.58,2.0,2024-06-20,Electrodomésticos,30.58,61.16,2024-06,49,Email,5.2,2024-06-20,2024-07-22,True
834,Jarrón decorativo,$78.01,4.0,2024-06-23,Decoración,78.01,312.04,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
2192,Televisor,$104.46,12.0,2024-06-23,Electrónica,104.46,1253.52,2024-06,29,RRSS,3.96,2024-05-17,2024-06-28,True
383,Espejo decorativo,$119.48,7.0,2024-06-24,Decoración,119.48,836.36,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
578,Rincón de plantas,$36.07,9.0,2024-06-24,Decoración,36.07,324.63,2024-06,38,Email,5.76,2024-06-14,2024-07-15,True
603,Espejo decorativo,$104.42,11.0,2024-06-24,Decoración,104.42,1148.6200000000001,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
1291,Freidora eléctrica,$56.86,1.0,2024-06-24,Electrodomésticos,56.86,56.86,2024-06,71,TV,4.37,2024-06-05,2024-07-24,True
1858,Cafetera,$30.27,4.0,2024-06-24,Electrodomésticos,30.27,121.08,2024-06,49,Email,5.2,2024-06-20,2024-07-22,True
1541,Freidora eléctrica,$37.62,5.0,2024-06-25,Electrodomésticos,37.62,188.1,2024-06,71,TV,4.37,2024-06-05,2024-07-24,True
1825,Lavadora,$93.71,1.0,2024-06-25,Electrodomésticos,93.71,93.71,2024-06,76,TV,4.66,2024-05-26,2024-07-02,True
2512,Televisor,$52.92,9.0,2024-06-25,Electrónica,52.92,476.28000000000003,2024-06,29,RRSS,3.96,2024-05-17,2024-06-28,True
179,Lámpara de mesa,$120.58,1.0,2024-06-26,Decoración,120.58,120.58,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
489,Lámpara de mesa,$111.20,10.0,2024-06-26,Decoración,111.2,1112.0,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
677,Elementos de cerámica,$93.29,9.0,2024-06-26,Decoración,93.29,839.61,2024-06,22,RRSS,5.44,2024-06-26,2024-07-15,True
1335,Lavadora,$36.86,6.0,2024-06-26,Electrodomésticos,36.86,221.16,2024-06,76,TV,4.66,2024-05-26,2024-07-02,True
1931,Freidora eléctrica,$82.90,5.0,2024-06-26,Electrodomésticos,82.9,414.5,2024-06,71,TV,4.37,2024-06-05,2024-07-24,True
2499,Proyector,$66.51,1.0,2024-06-26,Electrónica,66.51,66.51,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
283,Espejo decorativo,$89.21,2.0,2024-06-27,Decoración,89.21,178.42,2024-06,83,TV,5.24,2024-05-31,2024-07-08,True
711,Lámpara de mesa,$66.24,1.0,2024-06-27,Decoración,66.24,66.24,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
831,Lámpara de mesa,$70.23,12.0,2024-06-27,Decoración,70.23,842.76,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
71,Lámpara de mesa,$97.07,2.0,2024-06-28,Decoración,97.07,194.14,2024-06,2,RRSS,5.88,2024-05-30,2024-06-29,True
1448,Cafetera,$44.00,4.0,2024-06-28,Electrodomésticos,44.0,176.0,2024-06,49,Email,5.2,2024-06-20,2024-07-22,True
1668,Cafetera,$111.39,12.0,2024-06-28,Electrodomésticos,111.39,1336.68,2024-06,49,Email,5.2,2024-06-20,2024-07-22,True
2919,Proyector,$46.95,6.0,2024-06-28,Electrónica,46.95,281.70000000000005,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
2259,Proyector,$35.94,2.0,2024-06-29,Electrónica,35.94,71.88,2024-06,67,TV,3.68,2024-05-22,2024-07-12,True
994,Jarrón decorativo,$93.88,4.0,2024-06-30,Decoración,93.88,375.52,2024-06,45,Email,4.52,2024-06-05,2024-07-31,True
363,Espejo decorativo,$119.02,1.0,2024-07-01,Decoración,119.02,119.02,2024-07,83,TV,5.24,2024-05-31,2024-07-08,True
2525,Auriculares,$78.62,11.0,2024-07-01,Electrónica,78.62,864.82,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2744,Auriculares,$70.61,1.0,2024-07-01,Electrónica,70.61,70.61,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
443,Espejo decorativo,$65.59,1.0,2024-07-02,Decoración,65.59,65.59,2024-07,83,TV,5.24,2024-05-31,2024-07-08,True
1011,Freidora eléctrica,$79.07,7.0,2024-07-02,Electrodomésticos,79.07,553.49,2024-07,71,TV,4.37,2024-06-05,2024-07-24,True
1998,Cafetera,$101.11,7.0,2024-07-02,Electrodomésticos,101.11,707.77,2024-07,49,Email,5.2,2024-06-20,2024-07-22,True
1058,Cafetera,$52.48,6.0,2024-07-03,Electrodomésticos,52.48,314.88,2024-07,49,Email,5.2,2024-06-20,2024-07-22,True
1958,Cafetera,$115.80,12.0,2024-07-03,Electrodomésticos,115.8,1389.6,2024-07,49,Email,5.2,2024-06-20,2024-07-22,True
1941,Freidora eléctrica,$72.66,2.0,2024-07-04,Electrodomésticos,72.66,145.32,2024-07,71,TV,4.37,2024-06-05,2024-07-24,True
2265,Auriculares,$82.56,12.0,2024-07-05,Electrónica,82.56,990.72,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
513,Espejo decorativo,$112.70,11.0,2024-07-06,Decoración,112.7,1239.7,2024-07,83,TV,5.24,2024-05-31,2024-07-08,True
838,Rincón de plantas,$32.18,4.0,2024-07-06,Decoración,32.18,128.72,2024-07,38,Email,5.76,2024-06-14,2024-07-15,True
354,Jarrón decorativo,$63.61,3.0,2024-07-07,Decoración,63.61,190.82999999999998,2024-07,45,Email,4.52,2024-06-05,2024-07-31,True
827,Elementos de cerámica,$97.35,5.0,2024-07-07,Decoración,97.35,486.75,2024-07,22,RRSS,5.44,2024-06-26,2024-07-15,True
233,Espejo decorativo,$106.52,5.0,2024-07-08,Decoración,106.52,532.6,2024-07,83,TV,5.24,2024-05-31,2024-07-08,True
2889,Proyector,$32.99,7.0,2024-07-08,Electrónica,32.99,230.93,2024-07,67,TV,3.68,2024-05-22,2024-07-12,True
2889,Proyector,$32.99,7.0,2024-07-08,Electrónica,32.99,230.93,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
228,Rincón de plantas,$56.12,2.0,2024-07-09,Decoración,56.12,112.24,2024-07,38,Email,5.76,2024-06-14,2024-07-15,True
268,Rincón de plantas,$82.16,10.0,2024-07-09,Decoración,82.16,821.5999999999999,2024-07,38,Email,5.76,2024-06-14,2024-07-15,True
2239,Proyector,$35.83,5.0,2024-07-09,Electrónica,35.83,179.14999999999998,2024-07,67,TV,3.68,2024-05-22,2024-07-12,True
2239,Proyector,$35.83,5.0,2024-07-09,Electrónica,35.83,179.14999999999998,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
2604,Auriculares,$106.41,3.0,2024-07-09,Electrónica,106.41,319.23,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2719,Proyector,$94.86,7.0,2024-07-09,Electrónica,94.86,664.02,2024-07,67,TV,3.68,2024-05-22,2024-07-12,True
2719,Proyector,$94.86,7.0,2024-07-09,Electrónica,94.86,664.02,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
154,Jarrón decorativo,$121.50,11.0,2024-07-10,Decoración,121.5,1336.5,2024-07,45,Email,4.52,2024-06-05,2024-07-31,True
2579,Proyector,$115.50,6.0,2024-07-10,Electrónica,115.5,693.0,2024-07,67,TV,3.68,2024-05-22,2024-07-12,True
2579,Proyector,$115.50,6.0,2024-07-10,Electrónica,115.5,693.0,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
307,Elementos de cerámica,$95.51,7.0,2024-07-11,Decoración,95.51,668.57,2024-07,22,RRSS,5.44,2024-06-26,2024-07-15,True
858,Rincón de plantas,$84.64,11.0,2024-07-11,Decoración,84.64,931.04,2024-07,38,Email,5.76,2024-06-14,2024-07-15,True
1884,Aspiradora,$94.69,4.0,2024-07-11,Electrodomésticos,94.69,378.76,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2425,Auriculares,$99.13,7.0,2024-07-13,Electrónica,99.13,693.91,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2469,Proyector,$52.56,8.0,2024-07-13,Electrónica,52.56,420.48,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
964,Jarrón decorativo,$43.30,7.0,2024-07-14,Decoración,43.3,303.09999999999997,2024-07,45,Email,4.52,2024-06-05,2024-07-31,True
1078,Cafetera,$38.47,1.0,2024-07-14,Electrodomésticos,38.47,38.47,2024-07,49,Email,5.2,2024-06-20,2024-07-22,True
2495,Auriculares,$107.82,4.0,2024-07-14,Electrónica,107.82,431.28,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
1494,Aspiradora,$82.50,6.0,2024-07-15,Electrodomésticos,82.5,495.0,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
1604,Aspiradora,$99.90,8.0,2024-07-15,Electrodomésticos,99.9,799.2,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2625,Auriculares,$77.33,6.0,2024-07-15,Electrónica,77.33,463.98,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2625,Auriculares,$77.33,6.0,2024-07-15,Electrónica,77.33,463.98,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
1824,Aspiradora,$44.78,12.0,2024-07-16,Electrodomésticos,44.78,537.36,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2280,Consola de videojuegos,$108.67,3.0,2024-07-16,Electrónica,108.67,326.01,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
129,Candelabro,$85.59,5.0,2024-07-17,Decoración,85.59,427.95000000000005,2024-07,39,Email,6.08,2024-07-17,2024-08-18,True
2570,Consola de videojuegos,$122.81,6.0,2024-07-17,Electrónica,122.81,736.86,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
369,Candelabro,$72.98,11.0,2024-07-18,Decoración,72.98,802.7800000000001,2024-07,39,Email,6.08,2024-07-17,2024-08-18,True
1614,Aspiradora,$56.92,7.0,2024-07-18,Electrodomésticos,56.92,398.44,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
1714,Aspiradora,$75.51,12.0,2024-07-18,Electrodomésticos,75.51,906.1200000000001,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2834,Auriculares,$65.34,4.0,2024-07-18,Electrónica,65.34,261.36,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2834,Auriculares,$65.34,4.0,2024-07-18,Electrónica,65.34,261.36,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
2855,Auriculares,$57.89,2.0,2024-07-18,Electrónica,57.89,115.78,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2855,Auriculares,$57.89,2.0,2024-07-18,Electrónica,57.89,115.78,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
2350,Consola de videojuegos,$90.18,4.0,2024-07-19,Electrónica,90.18,360.72,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
2555,Auriculares,$37.08,1.0,2024-07-19,Electrónica,37.08,37.08,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2555,Auriculares,$37.08,1.0,2024-07-19,Electrónica,37.08,37.08,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
2567,Cámara digital,$47.38,6.0,2024-07-19,Electrónica,47.38,284.28000000000003,2024-07,18,RRSS,5.46,2024-07-16,2024-09-13,True
2954,Auriculares,$86.93,7.0,2024-07-19,Electrónica,86.93,608.51,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2954,Auriculares,$86.93,7.0,2024-07-19,Electrónica,86.93,608.51,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
1364,Aspiradora,$68.72,11.0,2024-07-20,Electrodomésticos,68.72,755.92,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2184,Auriculares,$31.39,2.0,2024-07-20,Electrónica,31.39,62.78,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2184,Auriculares,$31.39,2.0,2024-07-20,Electrónica,31.39,62.78,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
2484,Auriculares,$76.32,10.0,2024-07-20,Electrónica,76.32,763.1999999999999,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2484,Auriculares,$76.32,10.0,2024-07-20,Electrónica,76.32,763.1999999999999,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
1491,Freidora eléctrica,$48.86,1.0,2024-07-21,Electrodomésticos,48.86,48.86,2024-07,71,TV,4.37,2024-06-05,2024-07-24,True
2314,Auriculares,$68.94,9.0,2024-07-21,Electrónica,68.94,620.46,2024-07,47,Email,4.19,2024-06-02,2024-07-22,True
2314,Auriculares,$68.94,9.0,2024-07-21,Electrónica,68.94,620.46,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
2799,Proyector,$97.23,8.0,2024-07-22,Electrónica,97.23,777.84,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
1444,Aspiradora,$118.58,2.0,2024-07-23,Electrodomésticos,118.58,237.16,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2397,Cámara digital,$56.77,4.0,2024-07-23,Electrónica,56.77,227.08,2024-07,18,RRSS,5.46,2024-07-16,2024-09-13,True
2524,Auriculares,$74.77,7.0,2024-07-23,Electrónica,74.77,523.39,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
554,Jarrón decorativo,$97.67,7.0,2024-07-24,Decoración,97.67,683.69,2024-07,45,Email,4.52,2024-06-05,2024-07-31,True
1016,Secadora,$28.80,12.0,2024-07-24,Electrodomésticos,28.8,345.6,2024-07,3,RRSS,5.1,2024-07-24,2024-08-30,True
1816,Secadora,$47.25,4.0,2024-07-24,Electrodomésticos,47.25,189.0,2024-07,3,RRSS,5.1,2024-07-24,2024-08-30,True
2070,Consola de videojuegos,$39.85,6.0,2024-07-24,Electrónica,39.85,239.10000000000002,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
309,Candelabro,$77.84,8.0,2024-07-25,Decoración,77.84,622.72,2024-07,39,Email,6.08,2024-07-17,2024-08-18,True
473,Espejo decorativo,$83.21,1.0,2024-07-25,Decoración,83.21,83.21,2024-07,53,Email,4.9,2024-07-17,2024-08-01,True
2709,Proyector,$108.23,6.0,2024-07-25,Electrónica,108.23,649.38,2024-07,37,Email,3.22,2024-07-06,2024-07-26,True
2390,Consola de videojuegos,$108.30,4.0,2024-07-26,Electrónica,108.3,433.2,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
2857,Cámara digital,$102.70,10.0,2024-07-26,Electrónica,102.7,1027.0,2024-07,18,RRSS,5.46,2024-07-16,2024-09-13,True
2045,Auriculares,$94.17,5.0,2024-07-27,Electrónica,94.17,470.85,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
1506,Secadora,$98.85,11.0,2024-07-28,Electrodomésticos,98.85,1087.35,2024-07,3,RRSS,5.1,2024-07-24,2024-08-30,True
845,Alfombra,$46.70,3.0,2024-07-29,Decoración,46.7,140.10000000000002,2024-07,88,TV,7.39,2024-07-25,2024-08-31,True
2054,Tablet,$96.64,9.0,2024-07-30,Electrónica,96.64,869.76,2024-07,72,TV,4.9,2024-07-08,2024-09-03,True
2054,Tablet,$96.64,9.0,2024-07-30,Electrónica,96.64,869.76,2024-07,42,Email,4.42,2024-07-14,2024-09-03,True
2475,Auriculares,$78.96,1.0,2024-07-30,Electrónica,78.96,78.96,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
1944,Aspiradora,$55.59,1.0,2024-07-31,Electrodomésticos,55.59,55.59,2024-07,40,Email,6.24,2024-06-24,2024-08-12,True
2130,Consola de videojuegos,$41.12,6.0,2024-07-31,Electrónica,41.12,246.71999999999997,2024-07,20,RRSS,3.16,2024-07-15,2024-08-03,True
2225,Auriculares,$66.16,7.0,2024-07-31,Electrónica,66.16,463.12,2024-07,17,RRSS,6.06,2024-07-15,2024-08-15,True
139,Candelabro,$114.30,2.0,2024-08-01,Decoración,114.3,228.6,2024-08,39,Email,6.08,2024-07-17,2024-08-18,True
423,Espejo decorativo,$115.45,4.0,2024-08-01,Decoración,115.45,461.8,2024-08,53,Email,4.9,2024-07-17,2024-08-01,True
533,Espejo decorativo,$94.06,6.0,2024-08-01,Decoración,94.06,564.36,2024-08,53,Email,4.9,2024-07-17,2024-08-01,True
1854,Aspiradora,$103.99,8.0,2024-08-01,Electrodomésticos,103.99,831.92,2024-08,40,Email,6.24,2024-06-24,2024-08-12,True
2050,Consola de videojuegos,$88.73,12.0,2024-08-01,Electrónica,88.73,1064.76,2024-08,20,RRSS,3.16,2024-07-15,2024-08-03,True
2439,Proyector,$59.08,3.0,2024-08-01,Electrónica,59.08,177.24,2024-08,7,RRSS,5.57,2024-07-30,2024-08-16,True
535,Alfombra,$115.82,1.0,2024-08-02,Decoración,115.82,115.82,2024-08,88,TV,7.39,2024-07-25,2024-08-31,True
2880,Consola de videojuegos,$79.76,12.0,2024-08-02,Electrónica,79.76,957.1200000000001,2024-08,20,RRSS,3.16,2024-07-15,2024-08-03,True
2937,Cámara digital,$96.88,6.0,2024-08-02,Electrónica,96.88,581.28,2024-08,18,RRSS,5.46,2024-07-16,2024-09-13,True
2937,Cámara digital,$96.88,6.0,2024-08-02,Electrónica,96.88,581.28,2024-08,78,TV,4.1,2024-08-02,2024-09-20,True
525,Alfombra,$29.53,12.0,2024-08-03,Decoración,29.53,354.36,2024-08,88,TV,7.39,2024-07-25,2024-08-31,True
528,Rincón de plantas,$83.39,6.0,2024-08-03,Decoración,83.39,500.34000000000003,2024-08,8,RRSS,4.88,2024-08-03,2024-08-18,True
1717,Horno eléctrico,$88.26,8.0,2024-08-03,Electrodomésticos,88.26,706.08,2024-08,35,Email,5.65,2024-07-31,2024-09-29,True
2514,Tablet,$79.99,10.0,2024-08-03,Electrónica,79.99,799.9,2024-08,72,TV,4.9,2024-07-08,2024-09-03,True
2514,Tablet,$79.99,10.0,2024-08-03,Electrónica,79.99,799.9,2024-08,42,Email,4.42,2024-07-14,2024-09-03,True
2737,Cámara digital,$60.78,8.0,2024-08-03,Electrónica,60.78,486.24,2024-08,18,RRSS,5.46,2024-07-16,2024-09-13,True
2737,Cámara digital,$60.78,8.0,2024-08-03,Electrónica,60.78,486.24,2024-08,78,TV,4.1,2024-08-02,2024-09-20,True
748,Rincón de plantas,$115.76,3.0,2024-08-04,Decoración,115.76,347.28000000000003,2024-08,8,RRSS,4.88,2024-08-03,2024-08-18,True
2114,Tablet,$64.99,3.0,2024-08-04,Electrónica,64.99,194.96999999999997,2024-08,72,TV,4.9,2024-07-08,2024-09-03,True
2114,Tablet,$64.99,3.0,2024-08-04,Electrónica,64.99,194.96999999999997,2024-08,42,Email,4.42,2024-07-14,2024-09-03,True
2717,Cámara digital,$70.28,6.0,2024-08-04,Electrónica,70.28,421.68,2024-08,18,RRSS,5.46,2024-07-16,2024-09-13,True
2717,Cámara digital,$70.28,6.0,2024-08-04,Electrónica,70.28,421.68,2024-08,78,TV,4.1,2024-08-02,2024-09-20,True
1174,Aspiradora,$69.14,8.0,2024-08-05,Electrodomésticos,69.14,553.12,2024-08,40,Email,6.24,2024-06-24,2024-08-12,True
2549,Proyector,$69.11,11.0,2024-08-05,Electrónica,69.11,760.21,2024-08,7,RRSS,5.57,2024-07-30,2024-08-16,True
2729,Proyector,$56.29,11.0,2024-08-05,Electrónica,56.29,619.1899999999999,2024-08,7,RRSS,5.57,2024-07-30,2024-08-16,True
1312,Microondas,$118.10,10.0,2024-08-06,Electrodomésticos,118.1,1181.0,2024-08,56,Email,4.94,2024-08-06,2024-08-25,True
1683,Microondas,$120.94,2.0,2024-08-06,Electrodomésticos,120.94,241.88,2024-08,56,Email,4.94,2024-08-06,2024-08-25,True
1757,Horno eléctrico,$34.07,8.0,2024-08-06,Electrodomésticos,34.07,272.56,2024-08,35,Email,5.65,2024-07-31,2024-09-29,True
2299,Proyector,$78.69,2.0,2024-08-06,Electrónica,78.69,157.38,2024-08,7,RRSS,5.57,2024-07-30,2024-08-16,True
